1,Iridaceae
2,Physciaceae
3,Brassicaceae
4,Asteraceae
5,Euphorbiaceae
6,Asteraceae
7,Caryophyllaceae
8,Orchidaceae
9,Piperaceae
10,Asteraceae
11,Asteraceae
12,Cyperaceae
13,Amaranthaceae
14,Caryophyllaceae
15,Cupressaceae
16,Scrophulariaceae
17,Polygalaceae
18,Andreaeaceae
19,Cactaceae
20,Rimulariaceae
21,Poaceae
22,Asteraceae
23,Resedaceae
24,Lamiaceae
25,Euphorbiaceae
26,Asteraceae
27,Myrtaceae
28,Cactaceae
29,Teloschistaceae
30,Asteraceae
31,Cyperaceae
32,Asteraceae
33,Poaceae
34,Cyperaceae
35,Asteraceae
36,Polemoniaceae
37,Bacidiaceae
38,Primulaceae
39,Poaceae
40,Cucurbitaceae
41,Rosaceae
42,Poaceae
43,Parmeliaceae
44,Scrophulariaceae
45,Hymeneliaceae
46,Cuscutaceae
47,Asteraceae
48,Asteraceae
49,Uncertain Ascomycota Family
50,Orthotrichaceae
51,Viscaceae
52,Asteraceae
53,Asteraceae
54,Polytrichaceae
55,Fabaceae
56,Ericaceae
57,Polemoniaceae
58,Asclepiadaceae
59,Rosaceae
60,Amaranthaceae
61,Lecideaceae
62,Rosaceae
63,Asteraceae
64,Asteraceae
65,Sapotaceae
66,Polemoniaceae
67,Brassicaceae
68,Fabaceae
69,Roccellaceae
70,Arecaceae
71,Fagaceae
72,Chenopodiaceae
73,Viscaceae
74,Aspleniaceae
75,Fabaceae
76,Brigantiaceae
77,Campanulaceae
78,Scrophulariaceae
79,Fabaceae
80,Campanulaceae
81,Malvaceae
82,Cactaceae
83,Liliaceae
84,Symplocaceae
85,Melaspileaceae
86,Cactaceae
87,Rubiaceae
88,Pyrolaceae
89,Asteraceae
90,Liliaceae
91,Acarosporaceae
92,Apocynaceae
93,Plantaginaceae
94,Fabaceae
95,Brassicaceae
96,Lichinaceae
97,Crassulaceae
98,Lamiaceae
99,Ranunculaceae
100,Ranunculaceae
101,Fabaceae
102,Verrucariaceae
103,Liliaceae
104,Brachytheciaceae
105,Asclepiadaceae
106,Lichinaceae
107,Hydrophyllaceae
108,Salviniaceae
109,Xyridaceae
110,Poaceae
111,Asteraceae
112,Polemoniaceae
113,Scrophulariaceae
114,Poaceae
115,Acarosporaceae
116,Hypnaceae
117,Burmanniaceae
118,Poaceae
119,Rutaceae
120,Campanulaceae
121,Pinaceae
122,Scrophulariaceae
123,Rosaceae
124,Poaceae
125,Porpidiaceae
126,Bromeliaceae
127,Acanthaceae
128,Rhamnaceae
129,Orthotrichaceae
130,Lamiaceae
131,Asteraceae
132,Brassicaceae
133,Caryophyllaceae
134,Brassicaceae
135,Polemoniaceae
136,Gunneraceae
137,Poaceae
138,Dryopteridaceae
139,Hypnaceae
140,Ranunculaceae
141,Asteraceae
142,Polygonaceae
143,Fabaceae
144,Asteraceae
145,Potamogetonaceae
146,Uncertain Ascomycota Family
147,Physciaceae
148,Amaranthaceae
149,Poaceae
150,Cladoniaceae
151,Dicranaceae
152,Fuscideaceae
153,Polygonaceae
154,Asteraceae
155,Fabaceae
156,Asteraceae
157,Polemoniaceae
158,Ramalinaceae
159,Juncaceae
160,Sterculiaceae
161,Fabaceae
162,Bryaceae
163,Apiaceae
164,Poaceae
165,Cactaceae
166,Polygonaceae
167,Asteraceae
168,Cyperaceae
169,Scrophulariaceae
170,Fabaceae
171,Rutaceae
172,Euphorbiaceae
173,Cyperaceae
174,Pertusariaceae
175,Arecaceae
176,Pittosporaceae
177,Asteraceae
178,Ericaceae
179,Pottiaceae
180,Pottiaceae
181,Pottiaceae
182,Malvaceae
183,Sapindaceae
184,Asteraceae
185,Scrophulariaceae
186,Portulacaceae
187,Grammitidaceae
188,Rosaceae
189,Fabaceae
190,Loasaceae
191,Scrophulariaceae
192,Brassicaceae
193,Parmeliaceae
194,Fabaceae
195,Scrophulariaceae
196,Asteraceae
197,Asteraceae
198,Annonaceae
199,Asteraceae
200,Typhaceae
201,Saxifragaceae
202,Scrophulariaceae
203,Liliaceae
204,Sterculiaceae
205,Sarraceniaceae
206,Nyctaginaceae
207,Polygonaceae
208,Teloschistaceae
209,Apiaceae
210,Cyperaceae
211,Brassicaceae
212,Fabaceae
213,Lauraceae
214,Cladoniaceae
215,Amblystegiaceae
216,Brassicaceae
217,Asteraceae
218,Parmeliaceae
219,Brassicaceae
220,Orchidaceae
221,Fagaceae
222,Lamiaceae
223,Balanophoraceae
224,Lichinaceae
225,Styracaceae
226,Fabaceae
227,Chenopodiaceae
228,Rutaceae
229,Acanthaceae
230,Caprifoliaceae
231,Celastraceae
232,Juncaceae
233,Poaceae
234,Cactaceae
235,Violaceae
236,Bruchiaceae
237,Apocynaceae
238,Rhamnaceae
239,Nyctaginaceae
240,Violaceae
241,Scrophulariaceae
242,Gesneriaceae
243,Asteraceae
244,Verbenaceae
245,Polygonaceae
246,Fabaceae
247,Physciaceae
248,Campanulaceae
249,Polygonaceae
